ID,Q2,Q3,Q3.17.s,Q4,Q5,Q6.1,Q6.2,Q6.3,Q7.1,Q7.2,Q7.3,Q8.1,Q8.2,Q8.3,Q9.1,Q9.2,Q9.3,Q10.1,Q10.2,Q10.3,Q11.1,Q11.2,Q11.3,Q12.1,Q12.2,Q12.3,Q12.4,Q13.1,Q13.2,Q13.3,Q13.4,Q14.1,Q14.2,Q14.3,Q15.1,Q15.2,Q15.3,Q16.1,Q16.2,Q16.3,Q16.4,Q17.1,Q17.2,Q17.3,Q17.4,Q18.1,Q18.2,Q18.3,Q18.4,Q18.5,Q18.6,Q18.7,Q19.1,Q19.2,Q19.3,Q19.4,Q19.5,Q19.6,Q19.7,Q20.1,Q20.2,Q20.3,Q20.4,Q20.5,Q20.6,Q20.7,Q21.1,Q21.2,Q21.3,Q21.4,Q21.5,Q21.6,Q21.7,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32
1171,I worked in an office environment all of the time,"Industrial (e.g. Manufacturing, Construction, Engineering, etc.)",,Professional Staff,Full-time (5 days) in the office,5,5,5,5,5,5,4,5,5,4,4,4,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,5,4,4,5,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,5,4,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,3,3,3,4,3,52,45-54,Male,Rented apartment,"$25,000 - $49,999",Married,White,Full-time work,University/Higher Education,Tennessee,South
1172,I worked in an office environment all of the time,"Media (e.g. Advertising, PR, Music, Publishing, Broadcasting, Entertainment, Film, Television, Creative)",,Director,Full time (5 days) working remotely,4,5,4,4,5,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,5,5,5,4,5,4,4,4,4,3,4,4,5,4,3,4,4,4,4,3,4,5,4,5,4,3,2,3,4,3,3,4,3,3,4,4,4,5,4,4,4,4,59,55-99,Female,Owned house,"$0 - $14,999",#NULL!,White,Full-time work,University/Higher Education,New Jersey,Northeast
1173,I worked in an office environment all of the time,"Industrial (e.g. Manufacturing, Construction, Engineering, etc.)",,Technical Staff,Full-time (5 days) in the office,5,4,4,4,4,4,5,4,4,4,4,4,5,4,5,4,4,5,4,4,4,4,3,4,4,4,4,4,3,4,4,1,4,4,4,4,4,5,4,3,4,5,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,5,3,4,4,4,4,4,4,4,29,25-34,Male,Owned house,"$80,000 - $99,999",Married,White,Full-time work,High school/Tertiary/Tech. College,Texas,South
1174,I worked in an office environment some of the time,"Technology (e.g. Internet. Hardware, Software, Telecommunications, eCommerce)",,Professional Staff,Full time (5 days) working remotely,5,5,5,4,5,5,5,5,5,4,4,4,4,5,5,4,5,4,4,4,4,3,5,3,3,3,4,5,4,4,5,3,4,3,4,3,3,4,4,5,4,4,4,4,4,4,5,5,3,3,4,4,3,4,4,4,4,5,4,5,5,4,3,3,5,4,4,4,56,55-99,Female,Owned house,"$200,000 or more",Married,White,Full-time work,University/Higher Education,Wisconsin,Midwest
1175,I worked in an office environment all of the time,"Legal (e.g. Lawyers, Attorneys, Paralegals, Other legal service providers)",,Professional Staff,Full-time (5 days) in the office,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,5,5,3,5,5,5,3,5,53,45-54,Female,Rented apartment,"$25,000 - $49,999",Divorced,White,Full-time work,High school/Tertiary/Tech. College,Wyoming,West
1177,I worked in an office environment all of the time,"Industrial (e.g. Manufacturing, Construction, Engineering, etc.)",,Director,Full-time (5 days) in the office,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,5,5,3,4,5,4,5,4,4,4,5,4,4,5,4,4,4,4,4,5,4,33,25-34,Male,Rented apartment,"$25,000 - $49,999",Single / Never married,White,Full-time work,University/Higher Education,North Carolina,South
1178,I worked in an office environment all of the time,"Financial Services (e.g. Banking, Insurance, FinTech, Private Equity)",,Administrative or Support Staff,Full-time (5 days) in the office,2,5,4,2,5,5,3,3,4,4,3,5,1,1,2,5,5,3,4,3,2,5,5,4,5,5,3,3,3,5,5,3,1,2,5,4,5,5,5,4,1,1,1,2,5,1,2,5,3,3,5,5,4,4,5,5,5,4,5,5,5,5,3,5,5,5,4,5,31,25-34,Female,Rented house,"$50,000 - $79,999",Married,Black or African American,Full-time work,High school/Tertiary/Tech. College,Georgia,South
1179,I worked in an office environment most of the time,"Design (e.g. Architecture, Interior Design, Graphic Design, Industrial Design, Product Design, UX, Service Design)",,Technical Staff,Full time (5 days) working remotely,5,5,5,5,5,5,4,4,4,3,4,4,5,5,5,4,5,5,5,4,4,4,5,5,5,4,3,4,5,4,4,4,5,5,5,4,5,5,5,5,5,4,4,5,5,4,4,5,5,5,5,5,5,5,1,3,5,1,2,5,1,5,2,4,5,5,5,5,39,35-44,Male,Owned house,"$50,000 - $79,999",Domestic partnership / Living with partner,White,Full-time work,University/Higher Education,Massachusetts,Northeast
1180,I worked in an office environment most of the time,"Financial Services (e.g. Banking, Insurance, FinTech, Private Equity)",,Partner/Vice President,Full time (5 days) working remotely,4,4,5,5,4,5,5,4,4,4,5,4,4,4,4,5,4,4,4,3,4,4,3,3,4,4,4,5,5,3,4,4,4,3,4,4,3,5,4,4,5,4,4,4,3,2,4,5,3,3,4,4,3,4,5,5,5,4,3,5,5,4,4,3,5,4,4,3,63,55-99,Male,Rented house,"$100,000 - $149,999",Divorced,White,Full-time work,University/Higher Education,New York,Northeast
1181,I worked in an office environment all of the time,"Consumer Goods (e.g. Commercial Goods, Fashion & Beauty, Food & Beverage, Automotive, Personal Electronics)",,Director,Full-time (5 days) in the office,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4,5,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,3,4,5,4,4,3,3,4,4,4,4,4,5,4,5,5,4,4,4,4,4,37,35-44,Female,Rented house,"$100,000 - $149,999",Married,Other,Full-time work,High school/Tertiary/Tech. College,Ohio,Midwest
1183,I worked in an office environment all of the time,"Government / Defense (e.g. Government Agencies, Defense Contractors, Intelligence, Federal Civilian)",,Administrative or Support Staff,Full-time (5 days) in the office,2,4,2,4,4,4,2,2,2,4,4,4,4,3,4,4,4,4,2,4,4,4,4,4,3,4,4,3,4,3,3,3,4,2,4,3,3,3,3,3,2,2,4,2,2,4,2,3,3,3,3,3,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,60,55-99,Female,Owned apartment,"$50,000 - $79,999",Married,White,Full-time work,High school/Tertiary/Tech. College,South Carolina,South
1185,I worked in an office environment most of the time,"Financial Services (e.g. Banking, Insurance, FinTech, Private Equity)",,Technical Staff,Full time (5 days) working remotely,3,4,2,3,3,4,4,4,2,4,5,4,3,4,3,5,4,5,3,4,3,4,5,5,4,5,1,1,1,4,4,4,1,2,3,2,3,5,4,4,2,3,1,3,3,2,2,4,4,5,4,4,3,5,4,4,4,4,3,4,4,4,4,4,4,5,4,4,51,45-54,Female,Owned house,"$50,000 - $79,999",Single / Never married,Asian,Full-time work,University/Higher Education,Kentucky,South
1186,I worked in an office environment all of the time,"Technology (e.g. Internet. Hardware, Software, Telecommunications, eCommerce)",,Manager,Full time (5 days) working remotely,4,4,4,4,5,4,2,4,3,4,2,3,4,2,1,3,5,5,4,2,1,1,5,3,3,5,3,1,4,1,1,3,3,3,1,5,3,3,5,3,5,5,1,4,3,4,4,4,4,1,4,3,4,3,5,5,4,5,5,5,5,5,4,4,4,3,5,5,32,25-34,Male,Owned house,"$100,000 - $149,999",Married,White,Full-time work,University/Higher Education,New York,Northeast
1188,I worked in an office environment all of the time,"Healthcare (e.g. Medical, Mental Health, Outpatient Care)",,Manager,Full-time (5 days) in the office,1,1,1,5,4,5,2,4,2,5,4,5,4,2,2,5,5,5,1,1,1,2,5,4,4,5,1,1,4,5,4,3,1,2,1,1,5,5,5,5,2,2,4,2,1,4,2,5,4,5,4,5,5,4,1,2,4,1,1,4,2,5,5,5,5,5,5,5,53,45-54,Female,Owned house,"$25,000 - $49,999",Divorced,White,Full-time work,High school/Tertiary/Tech. College,Minnesota,Midwest
1189,I worked in an office environment most of the time,"Industrial (e.g. Manufacturing, Construction, Engineering, etc.)",,Executive Leadership,Full-time (5 days) in the office,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,4,4,4,4,5,5,5,5,4,5,5,3,4,4,5,5,5,5,5,5,5,5,3,4,4,5,4,5,5,3,4,3,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,5,83,55-99,Male,Owned house,"$100,000 - $149,999",Married,White,Full-time work,University/Higher Education,Massachusetts,Northeast
1192,I worked in an office environment all of the time,"Management Advisory (e.g. Accounting, Consulting, Business Services, Real Estate, Development)",,Manager,Full time (5 days) working remotely,4,4,4,3,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,2,4,4,4,4,5,4,5,3,4,4,5,5,4,4,5,5,4,4,5,4,5,4,4,5,4,4,4,4,4,4,4,4,5,5,4,4,4,3,3,5,4,5,4,4,4,4,4,4,31,25-34,Male,#NULL!,"$25,000 - $49,999",#NULL!,White,Full-time work,University/Higher Education,South Carolina,South
1193,I worked in an office environment most of the time,"Education (e.g. Primary Education, Secondary Education, Post-graduate Education)",,Professional Staff,Full-time (5 days) in the office,4,4,2,4,4,4,2,3,2,3,4,4,4,4,3,5,4,4,4,3,2,4,4,3,3,3,4,4,5,4,3,3,2,4,3,2,4,5,5,4,2,2,1,2,2,2,2,5,5,3,5,4,4,4,5,5,5,5,4,5,5,4,4,2,5,4,4,5,42,35-44,Female,Rented apartment,"$50,000 - $79,999",Single / Never married,White,Full-time work,University/Higher Education,Georgia,South
1194,I worked in an office environment all of the time,"Industrial (e.g. Manufacturing, Construction, Engineering, etc.)",,Professional Staff,Full-time (5 days) in the office,1,2,1,4,5,5,2,4,1,5,5,5,1,4,2,5,5,5,4,4,3,5,5,5,5,4,2,1,1,5,5,3,1,1,2,2,5,5,5,5,2,4,2,2,4,2,2,4,3,3,4,4,3,4,3,3,4,4,4,4,3,3,3,3,4,4,3,3,33,25-34,Female,Owned house,"$200,000 or more",Married,White,Full-time work,University/Higher Education,Virginia,South
1197,I worked in an office environment most of the time,"Sciences (e.g. Pharma, Biotech, Life Sciences, Forensics & Diagnostics, Medical Hardware & Robotics)",,Director,Full time (5 days) working remotely,4,5,5,4,5,5,4,5,4,4,5,4,4,4,4,4,4,5,4,4,4,4,5,4,4,3,4,4,5,4,4,4,4,2,4,4,4,4,5,5,2,2,4,4,4,2,3,3,3,3,3,3,3,3,4,5,4,4,5,5,4,4,5,4,4,4,3,4,57,55-99,Female,Owned house,"$100,000 - $149,999",Married,White,Full-time work,University/Higher Education,New Jersey,Northeast
1198,I worked in an office environment all of the time,"Financial Services (e.g. Banking, Insurance, FinTech, Private Equity)",,Professional Staff,Full time (5 days) working remotely,2,3,2,4,5,5,2,2,3,5,5,5,5,4,4,5,5,5,2,2,2,4,5,5,5,5,4,4,4,5,5,5,4,2,4,4,5,5,5,5,2,4,4,2,2,2,2,5,5,5,5,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,49,45-54,Female,Rented apartment,"$50,000 - $79,999",#NULL!,Asian,Full-time work,University/Higher Education,Washington,West
1199,I worked in an office environment most of the time,"Industrial (e.g. Manufacturing, Construction, Engineering, etc.)",,Manager,"2 days working remotely, 3 days in the office",4,4,5,4,4,5,4,4,4,4,3,4,4,5,4,5,5,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,5,5,5,4,2,4,2,5,3,2,4,5,4,5,5,5,4,5,5,5,4,5,5,2,5,5,5,5,5,5,5,48,45-54,Male,Owned house,"$100,000 - $149,999",Married,White,Full-time work,University/Higher Education,New York,Northeast
1201,I worked in an office environment all of the time,"Government / Defense (e.g. Government Agencies, Defense Contractors, Intelligence, Federal Civilian)",,Administrative or Support Staff,Full time (5 days) working remotely,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,3,4,4,4,3,4,3,4,3,3,4,4,4,3,2,3,4,4,4,4,3,4,3,3,4,4,3,4,3,4,3,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,45,45-54,Female,Owned house,"$100,000 - $149,999",Domestic partnership / Living with partner,White,Full-time work,University/Higher Education,Pennsylvania,Northeast
1202,I worked in an office environment all of the time,Other (please specify),Retail,Administrative or Support Staff,Full-time (5 days) in the office,2,4,3,4,4,4,3,5,4,4,5,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,5,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,49,45-54,Male,Owned house,"$25,000 - $49,999",Single / Never married,White,Full-time work,High school/Tertiary/Tech. College,Washington,West
1203,I worked in an office environment all of the time,"Education (e.g. Primary Education, Secondary Education, Post-graduate Education)",,Professional Staff,Full time (5 days) working remotely,4,4,4,4,4,5,4,4,3,4,4,4,3,4,4,4,4,5,3,4,4,3,4,3,3,3,4,4,4,5,4,3,3,4,2,2,4,5,4,3,2,3,2,2,2,2,3,4,4,3,3,3,4,3,4,4,4,4,2,4,3,4,4,4,4,3,4,4,46,45-54,Male,Rented apartment,"$100,000 - $149,999",Single / Never married,White,Full-time work,High school/Tertiary/Tech. College,Massachusetts,Northeast
1204,I worked in an office environment all of the time,"Government / Defense (e.g. Government Agencies, Defense Contractors, Intelligence, Federal Civilian)",,Professional Staff,Full time (5 days) working remotely,4,5,5,4,5,5,5,5,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,5,5,4,4,4,5,5,5,4,5,4,5,4,4,4,5,5,4,4,4,5,4,5,5,5,5,4,5,5,4,5,4,4,5,4,5,61,55-99,Female,Owned house,"$80,000 - $99,999",Married,White,Full-time work,High school/Tertiary/Tech. College,New Jersey,Northeast
1205,I worked in an office environment all of the time,"Consumer Goods (e.g. Commercial Goods, Fashion & Beauty, Food & Beverage, Automotive, Personal Electronics)",,Administrative or Support Staff,Full-time (5 days) in the office,4,5,4,5,5,5,4,4,4,5,5,5,4,4,4,4,4,5,5,4,4,4,5,4,4,5,3,4,4,3,4,4,4,2,5,2,4,5,5,3,4,4,2,4,4,5,4,4,4,4,4,5,3,4,5,5,5,5,4,5,5,4,4,4,5,4,4,4,66,55-99,Male,Owned house,"$50,000 - $79,999",Married,White,Full-time work,University/Higher Education,Kansas,Midwest
1206,I worked in an office environment most of the time,"Management Advisory (e.g. Accounting, Consulting, Business Services, Real Estate, Development)",,Director,Full time (5 days) working remotely,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5,5,5,3,4,3,4,4,5,4,4,4,3,4,4,4,3,4,4,3,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,51,45-54,Female,Owned house,"$150,000 - $199,999",Married,White,Full-time work,University/Higher Education,Colorado,West
1207,I worked in an office environment most of the time,"Financial Services (e.g. Banking, Insurance, FinTech, Private Equity)",,Professional Staff,Full time (5 days) working remotely,4,4,4,5,4,5,4,2,2,4,2,2,4,4,2,3,4,4,3,4,3,4,5,5,4,4,4,4,4,4,3,4,5,4,5,4,4,3,4,4,2,1,2,4,4,2,2,3,2,4,4,4,3,4,5,4,4,5,5,5,3,4,2,3,4,5,4,4,59,55-99,Female,Owned apartment,"$150,000 - $199,999",Married,White,Full-time work,University/Higher Education,New York,Northeast
1208,I worked in an office environment all of the time,"Management Advisory (e.g. Accounting, Consulting, Business Services, Real Estate, Development)",,Manager,Full time (5 days) working remotely,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,3,4,3,4,4,4,2,4,4,3,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,59,55-99,Male,Owned house,"$100,000 - $149,999",Single / Never married,White,Full-time work,University/Higher Education,California,West
1209,I worked in an office environment all of the time,"Consumer Goods (e.g. Commercial Goods, Fashion & Beauty, Food & Beverage, Automotive, Personal Electronics)",,Administrative or Support Staff,"1 day working remotely, 4 days in the office",5,4,4,4,3,4,5,4,5,4,5,5,4,4,5,5,4,5,4,4,5,4,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,4,4,5,4,5,5,4,4,4,4,4,5,5,4,4,5,20,18-24,Male,Rented apartment,"$80,000 - $99,999",Domestic partnership / Living with partner,White,Full-time work,University/Higher Education,New York,Northeast
1210,I worked in an office environment all of the time,"Media (e.g. Advertising, PR, Music, Publishing, Broadcasting, Entertainment, Film, Television, Creative)",,Manager,Full time (5 days) working remotely,4,5,5,5,5,5,4,2,2,5,5,5,5,5,4,5,5,5,2,2,4,4,5,5,5,5,3,4,2,5,5,4,4,1,3,3,5,5,5,5,3,1,1,4,5,1,4,5,5,5,5,5,5,5,2,1,3,3,2,4,1,4,4,5,5,4,5,4,29,25-34,Male,Rented apartment,"$150,000 - $199,999",Single / Never married,White,Full-time work,University/Higher Education,New York,Northeast
1212,I worked in an office environment all of the time,"Financial Services (e.g. Banking, Insurance, FinTech, Private Equity)",,Executive Leadership,"3 days working remotely, 2 days in the office",4,4,4,4,5,5,5,4,4,5,5,4,5,5,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,5,4,4,5,4,5,4,5,4,3,5,4,2,5,4,5,4,3,4,1,5,4,5,4,5,4,5,5,4,5,5,4,3,1,5,4,5,5,50,45-54,Male,Owned house,"$50,000 - $79,999",Domestic partnership / Living with partner,White,Full-time work,High school/Tertiary/Tech. College,Texas,South
1214,I worked in an office environment most of the time,"Government / Defense (e.g. Government Agencies, Defense Contractors, Intelligence, Federal Civilian)",,Executive Leadership,"1 day working remotely, 4 days in the office",3,4,4,3,4,5,3,4,4,4,4,4,4,5,5,4,4,5,2,3,4,4,4,3,4,4,4,4,3,5,3,5,2,3,4,4,5,4,5,5,3,3,2,5,5,4,4,3,4,3,4,5,4,4,5,5,5,5,5,5,5,4,4,4,5,5,4,4,52,45-54,Female,Owned house,"$25,000 - $49,999",Married,White,Full-time work,University/Higher Education,Texas,South
1215,I worked in an office environment all of the time,"Healthcare (e.g. Medical, Mental Health, Outpatient Care)",,Professional Staff,"4 days working remotely, 1 day in the office",2,4,3,5,5,5,3,4,3,4,4,5,3,3,3,4,5,5,1,2,3,3,5,4,4,5,4,4,4,5,4,4,4,3,3,3,4,5,5,5,2,2,4,4,2,4,3,5,5,5,5,5,5,4,5,5,5,5,3,5,4,5,5,5,5,5,5,4,57,55-99,Female,Rented apartment,"$80,000 - $99,999",Divorced,White,Full-time work,University/Higher Education,New Jersey,Northeast
1216,I worked in an office environment all of the time,"Industrial (e.g. Manufacturing, Construction, Engineering, etc.)",,Director,Full time (5 days) working remotely,4,4,4,4,5,4,5,4,4,4,4,4,5,4,5,5,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,5,3,3,4,4,4,4,4,4,4,5,4,4,4,5,4,3,4,4,5,4,4,3,4,5,4,5,4,4,4,4,4,5,4,4,3,5,26,25-34,Male,#NULL!,"$100,000 - $149,999",#NULL!,White,Full-time work,University/Higher Education,Nevada,West
1220,I worked in an office environment all of the time,"Industrial (e.g. Manufacturing, Construction, Engineering, etc.)",,Professional Staff,Full-time (5 days) in the office,5,3,1,5,5,5,3,5,4,5,5,5,4,2,2,5,5,5,1,1,1,5,5,5,5,5,2,2,5,5,5,5,1,1,1,1,5,5,5,5,3,1,4,1,3,1,2,5,5,5,5,5,5,5,1,1,1,3,1,1,1,5,5,5,5,5,5,5,49,45-54,Male,Owned apartment,"$25,000 - $49,999",Divorced,White,Full-time work,University/Higher Education,Kentucky,South
1221,I worked in an office environment most of the time,"Hospitality (e.g. Hotel, Leisure, Travel)",,Manager,Full time (5 days) working remotely,4,4,4,5,5,5,4,5,4,4,5,4,4,4,4,4,5,5,4,4,4,4,5,3,4,3,5,4,4,4,3,3,4,3,4,4,4,5,5,4,3,2,2,4,4,2,4,4,2,2,4,4,2,3,4,4,4,4,4,5,4,3,2,2,4,4,2,3,55,55-99,Female,Owned house,"$100,000 - $149,999",Married,White,Full-time work,University/Higher Education,Nebraska,Midwest
1222,I worked in an office environment some of the time,"Financial Services (e.g. Banking, Insurance, FinTech, Private Equity)",,Professional Staff,Full time (5 days) working remotely,5,4,5,3,3,2,5,4,4,5,4,4,4,5,5,5,4,5,4,4,4,4,5,2,4,4,5,5,4,4,4,2,4,4,4,4,3,3,3,4,4,4,3,4,3,3,4,2,3,4,2,4,2,3,3,4,1,4,1,1,3,2,3,3,2,2,4,4,34,25-34,Female,#NULL!,"$25,000 - $49,999",#NULL!,#NULL!,Full-time work,#NULL!,Texas,South
1223,I worked in an office environment all of the time,"Financial Services (e.g. Banking, Insurance, FinTech, Private Equity)",,Administrative or Support Staff,Full time (5 days) working remotely,4,4,4,5,5,5,4,4,4,4,5,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,3,3,2,4,4,2,2,3,3,3,4,4,4,4,3,2,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,39,35-44,Female,#NULL!,"$50,000 - $79,999",Single / Never married,Hispanic or Latino,Full-time work,High school/Tertiary/Tech. College,Florida,South
1224,I worked in an office environment all of the time,"Healthcare (e.g. Medical, Mental Health, Outpatient Care)",,Administrative or Support Staff,Full-time (5 days) in the office,4,4,4,3,3,3,4,4,4,3,3,2,3,4,4,3,3,3,4,4,4,4,2,3,3,3,4,4,4,3,3,3,4,4,4,4,3,3,3,3,4,4,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,67,55-99,Male,Owned house,"$50,000 - $79,999",Married,White,Full-time work,Postgraduate Education,Ohio,Midwest
1225,I worked in an office environment some of the time,"Technology (e.g. Internet. Hardware, Software, Telecommunications, eCommerce)",,Technical Staff,"3 days working remotely, 2 days in the office",4,5,4,3,5,4,4,4,3,5,3,1,5,4,4,5,3,4,4,4,4,4,5,2,4,4,2,2,4,4,1,2,2,2,4,5,1,4,4,5,4,4,5,4,4,5,2,4,3,3,5,4,1,4,4,5,5,5,4,5,3,5,3,5,4,4,1,4,26,25-34,Female,Rented apartment,"$80,000 - $99,999",Single / Never married,White,Full-time work,University/Higher Education,Nebraska,Midwest
1227,I worked in an office environment all of the time,"Education (e.g. Primary Education, Secondary Education, Post-graduate Education)",,Professional Staff,Full-time (5 days) in the office,4,4,4,3,4,5,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,4,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,2,2,3,3,2,3,55,55-99,Female,Owned house,"$50,000 - $79,999",Married,White,Full-time work,High school/Tertiary/Tech. College,New York,Northeast
1228,I worked in an office environment some of the time,Other (please specify),Landscaping,Professional Staff,"3 days working remotely, 2 days in the office",1,1,2,4,4,5,1,2,1,4,4,4,1,3,2,4,4,5,2,2,1,4,5,3,4,5,3,1,1,3,4,4,2,1,4,3,3,5,5,4,1,1,1,1,4,1,1,4,3,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,35-44,Female,Owned house,"$100,000 - $149,999",Married,White,Full-time work,University/Higher Education,Georgia,South
1230,I worked in an office environment all of the time,"Financial Services (e.g. Banking, Insurance, FinTech, Private Equity)",,Professional Staff,"4 days working remotely, 1 day in the office",4,5,5,5,5,5,5,4,4,5,5,5,5,4,4,5,4,4,5,4,4,4,5,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,3,4,5,5,4,4,4,4,4,5,5,4,4,4,5,5,4,4,5,4,5,5,5,5,5,5,5,66,55-99,Female,Owned house,"$50,000 - $79,999",Married,White,Full-time work,University/Higher Education,California,West
1231,I worked in an office environment all of the time,Other (please specify),Wholesale,Administrative or Support Staff,Full time (5 days) working remotely,5,4,4,4,4,4,4,5,4,5,4,5,5,5,4,5,5,5,5,4,4,5,5,4,4,4,5,5,5,4,4,4,4,2,4,4,4,4,4,4,3,4,4,5,5,4,4,4,3,4,5,5,4,4,3,3,4,1,1,5,1,3,1,5,1,5,3,1,56,55-99,Female,Owned house,"$50,000 - $79,999",#NULL!,White,Full-time work,High school/Tertiary/Tech. College,Tennessee,South
1232,I worked in an office environment all of the time,"Education (e.g. Primary Education, Secondary Education, Post-graduate Education)",,Professional Staff,Full time (5 days) working remotely,3,4,2,3,4,4,2,4,4,4,5,4,3,2,2,4,3,4,4,3,3,4,4,3,3,4,3,4,4,4,4,3,2,4,2,2,4,4,4,3,2,4,4,2,4,3,3,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,36,35-44,Female,Owned house,"$50,000 - $79,999",Married,White,Full-time work,University/Higher Education,Florida,South
1233,I worked in an office environment all of the time,"Healthcare (e.g. Medical, Mental Health, Outpatient Care)",,Professional Staff,Full time (5 days) working remotely,5,5,2,5,5,5,1,1,1,5,5,5,5,3,1,5,5,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,3,1,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,47,45-54,Female,Owned house,"$100,000 - $149,999",Widowed,White,Full-time work,University/Higher Education,Arizona,West
1234,I worked in an office environment all of the time,"Education (e.g. Primary Education, Secondary Education, Post-graduate Education)",,Professional Staff,Full-time (5 days) in the office,3,4,2,3,4,5,2,5,3,5,4,3,3,2,1,5,4,4,2,2,3,4,4,4,3,4,4,4,1,4,4,4,4,4,3,3,3,4,5,4,2,2,1,2,2,5,2,2,2,2,1,2,2,2,5,4,4,1,4,4,2,4,4,4,4,4,5,4,52,45-54,Female,Rented house,"$50,000 - $79,999",Domestic partnership / Living with partner,White,Full-time work,University/Higher Education,Wisconsin,Midwest
